# Passe C109 sous C123 - lot 3 d esp32/ - 29/08 (suite 7).
# chemin<TAB>ancre exacte<TAB>remplacement
# 38 candidats releves par --style, 36 traites, 2 exemptes (deep-sleep l.189,
# puce d un corrige, segments nominaux sans verbe conjugue).
embarque/mcu/esp32/esp32-arduino-core.md	repose sur FreeRTOS — donc que `loop()` n'est pas seul au monde — évite les pièges	repose sur FreeRTOS (donc que `loop()` n'est pas seul au monde) évite les pièges
embarque/mcu/esp32/esp32-freertos.md	C'est la spécialité de la famille — l'ESP32 a deux cœurs et un RTOS natif.	C'est la spécialité de la famille. L'ESP32 a deux cœurs et un RTOS natif.
embarque/mcu/esp32/esp32-freertos.md	une tâche FreeRTOS ; cette fiche montre comment	une tâche FreeRTOS. Cette fiche montre comment
embarque/mcu/esp32/esp32-freertos.md	capteur sur `GPIO34` — voir les montages de [[esp32-gpio|configurer les GPIO]].*	capteur sur `GPIO34` (voir les montages de [[esp32-gpio|configurer les GPIO]]).*
embarque/mcu/esp32/esp32-freertos.md	lisible isolément — c'est l'intérêt structurant	lisible isolément. C'est l'intérêt structurant
embarque/mcu/esp32/esp32-freertos.md	acceptable dans une tâche ; mais utiliser	acceptable dans une tâche. Mais utiliser
embarque/mcu/esp32/esp32-freertos.md	où il est nécessaire — et toujours pas suffisant si l'accès n'est pas atomique.	où il est nécessaire, et toujours pas suffisant si l'accès n'est pas atomique.
embarque/mcu/esp32/esp32-freertos.md	les lectures d'une variable ; il ne garantit	les lectures d'une variable. Il ne garantit
embarque/mcu/esp32/esp32-freertos.md	fixe le cœur ; `xPortGetCoreID()` le lit depuis la tâche.	fixe le cœur, et `xPortGetCoreID()` le lit depuis la tâche.
embarque/mcu/esp32/esp32-freertos.md	numéros de cœur différents — la preuve que le travail est bien réparti	numéros de cœur différents, la preuve que le travail est bien réparti
embarque/mcu/esp32/esp32-idf.md	**mise en perspective** — quand l'IDF se justifie, ce qu'il apporte, comment y mettre un premier pied — et non un cours complet	**mise en perspective** (quand l'IDF se justifie, ce qu'il apporte, comment y mettre un premier pied) et non un cours complet
embarque/mcu/esp32/esp32-idf.md	ne le force — et de migrer la partie concernée	ne le force, et de migrer la partie concernée
embarque/mcu/esp32/esp32-idf.md	une fonction `app_main()` ; il n'y a pas de boucle imposée	une fonction `app_main()`. Il n'y a pas de boucle imposée
embarque/mcu/esp32/esp32-idf.md	tout l'acquis Arduino — on compose.	tout l'acquis Arduino : on compose.
embarque/mcu/esp32/esp32-idf.md	ne tourne — la fonction retourne	ne tourne : la fonction retourne
embarque/mcu/esp32/esp32-idf.md	toutes les minutes ; (b) un produit commercial nécessitant des mises à jour à distance sécurisées ; (c) un prototype de robot pour un cours.	toutes les minutes. (b) Un produit commercial nécessitant des mises à jour à distance sécurisées. (c) Un prototype de robot pour un cours.
embarque/mcu/esp32/esp32-idf.md	en commandes reproductibles — d'où l'intérêt en intégration continue.	en commandes reproductibles, d'où l'intérêt en intégration continue.
embarque/mcu/esp32/esp32-idf.md	[[esp32-arduino-core|Arduino-core]] ; identifier *si* et *où* l'IDF deviendra	[[esp32-arduino-core|Arduino-core]]. Identifier *si* et *où* l'IDF deviendra
