# Passe C109 - LOT 12 (embarque/simulation/), 30/08 seance 8.
# chemin<TAB>ancre exacte<TAB>remplacement
# 63 ancres : 60 traitements C109 + 3 mises en coherence de liste (declarees).
embarque/simulation/ltspice.md	se sélectionne et se copie — c'est celle que lit le simulateur	se sélectionne et se copie. C'est celle que lit le simulateur
embarque/simulation/ltspice.md	au [[pcb|circuit imprimé]] — elle ne décrit que les connexions	au [[pcb|circuit imprimé]], et elle ne décrit que les connexions
embarque/simulation/ltspice.md	c'est une **hypothèse** — et le critère tient	c'est une **hypothèse**, et le critère tient
embarque/simulation/ltspice.md	Réflexe à prendre — toute modification	Réflexe à prendre. Toute modification
embarque/simulation/ltspice.md	une information juste — mais elle ne concerne	une information juste, mais elle ne concerne
embarque/simulation/ltspice.md	pour un chiffre — et aucun décibel	pour un chiffre, et aucun décibel
embarque/simulation/ltspice.md	seule ne donne pas — elle vient de la [[lire-une-datasheet|fiche technique]]	seule ne donne pas, puisqu'elle vient de la [[lire-une-datasheet|fiche technique]]
embarque/simulation/wokwi.md	en composants et en cartes — notamment l'[[esp32|ESP32]]	en composants et en cartes, notamment l'[[esp32|ESP32]]
embarque/simulation/wokwi.md	se transpose tel quel — seul le brochage change.	se transpose tel quel, et seul le brochage change.
embarque/simulation/wokwi.md	un premier projet complet — un ESP32 qui dit bonjour sur la liaison série — pour installer	un premier projet complet (un ESP32 qui dit bonjour sur la liaison série) pour installer
embarque/simulation/wokwi.md	cartes toutes faites — dont la **XIAO ESP32-C3**	cartes toutes faites, dont la **XIAO ESP32-C3**
embarque/simulation/wokwi.md	ouvre `sketch.ino` — le même fichier qu'un sketch [[arduino|Arduino]] — avec, à côté	ouvre `sketch.ino` (le même fichier qu'un sketch [[arduino|Arduino]]) avec, à côté
embarque/simulation/wokwi.md	ou elle échoue — et le message indique	ou elle échoue, et le message indique
embarque/simulation/wokwi.md	Le message apparaît — précédé du **journal de démarrage	Le message apparaît, précédé du **journal de démarrage
embarque/simulation/wokwi.md	ou masse oubliée ; si le rythme	ou masse oubliée. Si le rythme
embarque/simulation/ltspice.md	pas un ordre de grandeur ;	pas un ordre de grandeur.
embarque/simulation/ltspice.md	changer la fréquence à la main ;	changer la fréquence à la main.
embarque/simulation/ltspice.md	- **simuler des composants existants** — le catalogue embarqué contient	- **simuler des composants existants.** Le catalogue embarqué contient
embarque/simulation/ltspice.md	rassemble celles d'autres fabricants ;	rassemble celles d'autres fabricants.
embarque/simulation/wokwi.md	ni risquer un composant ;	ni risquer un composant.
embarque/simulation/wokwi.md	- **prototyper de l'ESP32 et du sans-fil** — Wokwi simule	- **prototyper de l'ESP32 et du sans-fil.** Wokwi simule
embarque/simulation/wokwi.md	hors de portée de Tinkercad ;	hors de portée de Tinkercad.
embarque/simulation/wokwi.md	- **simuler en [[micropython|MicroPython]]** — le Pico et l'ESP32 s'y programment	- **simuler en [[micropython|MicroPython]].** Le Pico et l'ESP32 s'y programment
embarque/simulation/wokwi.md	voir [[micropython-simulation|simuler un Pico]] ;	voir [[micropython-simulation|simuler un Pico]].
embarque/simulation/wokwi.md	- **partager en un lien** — un projet Wokwi s'envoie	- **partager en un lien.** Un projet Wokwi s'envoie
