embarque/mcu/stm32/stm32-hal.md	avec peu de changements — un atout	avec peu de changements, un atout
embarque/mcu/stm32/stm32-hal.md	phase de preuve de concept]]** — la HAL est l'outil	phase de preuve de concept]].** La HAL est l'outil
embarque/mcu/stm32/stm32-hal.md	- **Lisibilité et reprise** — un code HAL	- **Lisibilité et reprise.** Un code HAL
embarque/mcu/stm32/stm32-registres.md	manipulation de bits]] — masques, décalages	manipulation de bits]] : masques, décalages
embarque/mcu/stm32/stm32-registres.md	aide à déboguer ; et quand un réglage	aide à déboguer, et quand un réglage
embarque/mcu/stm32/stm32-registres.md	c'est plus long — mais on voit	c'est plus long, mais on voit
embarque/mcu/stm32/stm32-registres.md	un [[timer|timer]]) ; ici elle sert	un [[timer|timer]]). Ici elle sert
embarque/mcu/stm32/stm32-registres.md	pas d'exécution* — sous forme de GIF	pas d'exécution*, sous forme de GIF
embarque/mcu/stm32/stm32-registres.md	*remettent à 0* ; les bits non visés	*remettent à 0*. Les bits non visés
embarque/mcu/stm32/stm32-registres.md	qu'on ouvre — souvent en parallèle	qu'on ouvre, souvent en parallèle
embarque/mcu/stm32/stm32-registres.md	les macros CMSIS — c'est la leçon	les macros CMSIS : c'est la leçon
embarque/mcu/stm32/stm32-registres.md	optimiser les accès — et le code	optimiser les accès, et le code
embarque/mcu/stm32/stm32-registres.md	masque ce piège — d'où sa découverte	masque ce piège, d'où sa découverte
embarque/mcu/stm32/stm32-registres.md	**`BSRR`** des deux côtés — `GPIOA->BSRR	**`BSRR`** des deux côtés : `GPIOA->BSRR
embarque/mcu/stm32/stm32-registres.md	durée connue et stable — précieux	durée connue et stable, précieux
embarque/mcu/stm32/stm32-registres.md	binaire est plus petit — utile sur	binaire est plus petit, utile sur
embarque/mcu/stm32/stm32-registres.md	`GPIOA->ODR |= GPIO_ODR_OD5;` — c'est un	`GPIOA->ODR |= GPIO_ODR_OD5;`. C'est un
embarque/mcu/stm32/stm32-registres.md	`GPIOA->BSRR = GPIO_BSRR_BS5;` — une **simple écriture**	`GPIOA->BSRR = GPIO_BSRR_BS5;`, une **simple écriture**
embarque/mcu/stm32/stm32-registres.md	phase de preuve de concept]]** — descendre au registre	phase de preuve de concept]].** Descendre au registre
embarque/mcu/stm32/stm32-registres.md	- **Mélange assumé** — la pratique courante	- **Mélange assumé.** La pratique courante
