# PASSE C109 - LOT 8 (conduite/proj : acv-simplifiee, bom, ecodesign, fast,
# matrice-eco-criteres). Table JETABLE (C114), datee, non reutilisable.
# 85 occurrences jugees, 16 gardees, 69 traitees, 64 ancres.
# Jugement publie un par un dans tools/predictions-260830.md avant cette table.
# chemin<TAB>ancre exacte<TAB>remplacement

# --- acv-simplifiee : 3 occurrences, 3 ancres ---
conduite/proj/bom.md	fournisseur partenaire ; la BOM est	fournisseur partenaire. La BOM est
conduite/proj/bom.md	spécification technique]]** — la BOM apparaît	spécification technique]].** La BOM apparaît
conduite/proj/bom.md	Intégration et tests]]** — la BOM sert	Intégration et tests]].** La BOM sert

# --- ecodesign : 11 occurrences, 10 ancres (une incise encadree) ---
conduite/proj/ecodesign.md	pour soutenance — c'est savoir	pour soutenance. C'est savoir
conduite/proj/ecodesign.md	ou de démonter — la réparabilité existe	ou de démonter. La réparabilité existe
conduite/proj/ecodesign.md	reste **poreuse** — les deux démarches se recouvrent en pratique — mais	reste **poreuse** (les deux démarches se recouvrent en pratique), mais
conduite/proj/ecodesign.md	ergonomie, matériaux) ; le wiki	ergonomie, matériaux). Le wiki
conduite/proj/ecodesign.md	visserie standard — la démontabilité est	visserie standard. La démontabilité est
conduite/proj/ecodesign.md	au démontage — la démontabilité est	au démontage. La démontabilité est
conduite/proj/ecodesign.md	est *faisable* ; l'écodesign garantit	est *faisable*. L'écodesign garantit
conduite/proj/ecodesign.md	de l'habillage — la frontière exacte	de l'habillage, la frontière exacte
conduite/proj/ecodesign.md	en français — elle porte sur	en français. Elle porte sur
conduite/proj/ecodesign.md	appelle écoconception — ne pas se laisser piéger	appelle écoconception. Ne pas se laisser piéger

# --- fast : 20 occurrences, 18 ancres (deux incises encadrees) ---
conduite/proj/fast.md	- **Valider la chaîne causale** — toute chaîne FAST	- **Valider la chaîne causale.** Toute chaîne FAST
conduite/proj/fast.md	la chaîne est fausse — un maillon manque	la chaîne est fausse. Un maillon manque
conduite/proj/fast.md	du précédent ; de droite à gauche	du précédent. De droite à gauche
conduite/proj/fast.md	- **Préparer le choix de solutions** — chaque fonction	- **Préparer le choix de solutions.** Chaque fonction
conduite/proj/fast.md	- **Rendre visible la simultanéité** — l'axe vertical	- **Rendre visible la simultanéité.** L'axe vertical
conduite/proj/fast.md	ne s'opposent pas — le FAST est l'outil	ne s'opposent pas. Le FAST est l'outil
conduite/proj/fast.md	pour structurer ; on déroule ensuite	pour structurer. On déroule ensuite
conduite/proj/fast.md	la chaîne est cassée — un niveau	la chaîne est cassée. Un niveau
conduite/proj/fast.md	cale la structure ; les passes suivantes	cale la structure. Les passes suivantes
conduite/proj/fast.md	terminale — la feuille la plus à droite de chaque chaîne — devient	terminale (la feuille la plus à droite de chaque chaîne) devient
conduite/proj/fast.md	**n'arbitre pas** encore — on identifie	**n'arbitre pas** encore. On identifie
conduite/proj/fast.md	dans les deux sens — elle est valide.	dans les deux sens. Elle est valide.
conduite/proj/fast.md	traçables — sept solutions candidates en lice — sans en trancher	traçables (sept solutions candidates en lice) sans en trancher
conduite/proj/fast.md	pas une formalité — c'est le contrôle	pas une formalité. C'est le contrôle
conduite/proj/fast.md	à l'extérieur ; une fonction technique dit	à l'extérieur. Une fonction technique dit
conduite/proj/fast.md	ou incertaines** — celles dont la réalisation	ou incertaines**, celles dont la réalisation
conduite/proj/fast.md	spécification technique]]** — les fonctions de service	spécification technique]].** Les fonctions de service
conduite/proj/fast.md	phase de concept]]** — chaque feuille du FAST	phase de concept]].** Chaque feuille du FAST

# --- matrice-eco-criteres : 12 occurrences, 10 ancres (deux incises encadrees) ---
conduite/proj/matrice-eco-criteres.md	ne change aucun choix — on la regarde	ne change aucun choix. On la regarde
conduite/proj/matrice-eco-criteres.md	telle quelle en revue — pas un argumentaire	telle quelle en revue, et non un argumentaire
conduite/proj/matrice-eco-criteres.md	tableau concurrent — c'est le	tableau concurrent. C'est le
conduite/proj/matrice-eco-criteres.md	ne pèse rien ; les mêmes lignes	ne pèse rien. Les mêmes lignes
conduite/proj/matrice-eco-criteres.md	réduite — sous réserve d'une transmission irréversible, nuance tracée dans [[ecoconception|la trame écoconception]] — et masse	réduite (sous réserve d'une transmission irréversible, nuance tracée dans [[ecoconception|la trame écoconception]]) et masse
conduite/proj/matrice-eco-criteres.md	complète** — où la précision de positionnement en boucle ouverte et la simplicité de commande pèsent lourd — ce sont	complète** (où la précision de positionnement en boucle ouverte et la simplicité de commande pèsent lourd), ce sont
conduite/proj/matrice-eco-criteres.md	vers les CC ; intégré, il a fait	vers les CC. Intégré, il a fait
conduite/proj/matrice-eco-criteres.md	l'enchâssement — les lignes éco vivent	l'enchâssement. Les lignes éco vivent
conduite/proj/matrice-eco-criteres.md	critères structurants — quitte à le forcer	critères structurants, quitte à le forcer
conduite/proj/matrice-eco-criteres.md	mesurables ; le reste se cite	mesurables. Le reste se cite
